Clade, Date (MYA)
2796.13_2343.92,2638.6193
GCA.003542955.1.Bacteria.Armatimonadota,47.679299999999785
GCA.002305165.1.Bacteria.Armatimonadota,47.679299999999785
3427.25_3141.34,3344.0073999999995
3255.47_2963.56,3165.8293999999996
GCA.002779205.1.Bacteria.Actinobacteriota,47.67939999999999
3215.81_2921.95,3126.736
2922.33_2540.67,2792.651
GCA.002366545.1.Bacteria.Actinobacteriota,47.680999999999585
GCA.001871795.1.Bacteria.Actinobacteriota,47.680999999999585
3152.18_2853.27,3060.526
2887.94_2494.2,2751.8899999999994
GCA.003157385.1.Bacteria.Actinobacteriota,47.67999999999938
GCA.001768645.1.Bacteria.Actinobacteriota,47.67999999999938
3065.51_2762.13,2970.3848
2854.89_2527.63,2746.8257999999996
2644.12_2273.83,2513.7847999999994
2519.3_2120.15,2378.5008
2245.24_1771.91,2074.7048
GCA.003140175.1.Bacteria.Actinobacteriota,47.67479999999978
2067.33_1522.82,1865.4697999999999
GCA.003162395.1.Bacteria.Actinobacteriota,47.67979999999989
GCA.002722565.1.Bacteria.Actinobacteriota,47.67979999999989
GCA.002352645.1.Bacteria.Actinobacteriota,47.68079999999918
GCA.001767695.1.Bacteria.Actinobacteriota,47.67479999999978
2798.58_2464.55,2686.4662999999996
2528.83_2128.67,2387.6552999999994
GCF.000969705.1.Bacteria.Actinobacteriota,47.67529999999988
GCA.003021615.1.Bacteria.Actinobacteriota,47.67529999999988
2682.48_2324.8,2556.0622999999996
GCA.002413185.1.Bacteria.Actinobacteriota,47.682299999999486
2191.81_1791.84,2048.4212999999995
GCF.004348535.1.Bacteria.Actinobacteriota,47.68129999999928
2058.77_1622.96,1905.3672999999994
None,1772.1832999999992
GCF.003443735.1.Bacteria.Actinobacteriota,47.67329999999947
1624.69_1089.03,1431.3312999999994
GCF.003047285.1.Bacteria.Actinobacteriota,47.68129999999928
GCF.001591405.1.Bacteria.Actinobacteria,47.68129999999928
1917.35_1464.29,1753.0092999999993
1761.58_1280.38,1585.5212999999994
1639.35_1133.86,1456.0722999999994
GCF.900106035.1.Bacteria.Actinobacteriota,47.682299999999486
GCF.001942305.1.Bacteria.Actinobacteriota,47.682299999999486
GCF.000015025.1.Bacteria.Actinobacteriota,47.68129999999928
1730.27_1245.8,1552.2042999999994
GCF.000384115.1.Bacteria.Actinobacteriota,47.674299999999675
GCA.001437855.1.Bacteria.Actinobacteriota,47.674299999999675
2994.12_2678.64,2889.6340999999993
2773.12_2402.46,2642.9180999999994
GCF.001029505.1.Bacteria.Actinobacteriota,47.678100000000086
2575.79_2177.12,2433.705099999999
2420.07_1969.91,2254.0110999999993
GCA.002897715.1.Bacteria.Actinobacteriota,47.68109999999888
GCA.001768675.1.Bacteria.Actinobacteriota,47.68109999999888
2458.12_2025.55,2299.1440999999995
GCA.002347645.1.Bacteria.Actinobacteriota,47.67409999999927
2300.55_1809.84,2115.1570999999994
GCA.003138355.1.Bacteria.Actinobacteriota,47.67709999999988
GCA.001464275.1.Bacteria.Actinobacteriota,47.67709999999988
2668.97_2245.24,2513.022099999999
GCA.002347365.1.Bacteria.Actinobacteriota,47.68209999999908
GCA.000434775.1.Bacteria.Actinobacteriota,47.68209999999908
3276.23_2989.91,3191.6323999999995
3161.44_2866.32,3069.4803999999995
None,2911.0263999999997
2804.32_2322.54,2634.5283999999997
GCA.002408345.1.Bacteria.Firmicutes.G,47.67839999999978
GCA.002399235.1.Bacteria.Firmicutes.G,47.67839999999978
2871.78_2485.57,2740.0224
GCA.002159155.1.Bacteria.Firmicutes.G,47.67240000000038
2693.94_2233.91,2528.0014
2532.1_1995.11,2338.8784
GCA.002396805.1.Bacteria.Firmicutes.G,47.67839999999978
GCA.001513495.1.Bacteria.Firmicutes.G,47.67839999999978
GCA.001513395.1.Bacteria.Firmicutes.G,47.681399999999485
3079.2_2768.3,2978.6277
2958.81_2587.16,2832.4847
GCA.002426645.1.Bacteria.Firmicutes.G,47.674699999999575
2635.9_2102.16,2445.9656999999997
GCA.002409975.1.Bacteria.Firmicutes.G,47.67569999999978
GCA.002399265.1.Bacteria.Firmicutes.G,47.67569999999978
2886.59_2489.71,2751.6447
GCA.002452295.1.Bacteria.Firmicutes.G,47.674700000000485
2781.03_2309.66,2616.3136999999997
GCA.900016865.1.Bacteria.Firmicutes.G,47.67370000000028
GCA.001513145.1.Bacteria.Firmicutes.G,47.67370000000028
3212.43_2928.77,3127.2857999999997
3097.7_2796.61,3006.0557999999996
2764.74_2335.36,2617.4707999999996
GCF.000020005.1.Bacteria.Firmicutes.D,47.68079999999918
2340.81_1720.36,2118.1087999999995
GCF.000328625.1.Bacteria.Firmicutes.F,47.67879999999968
GCA.003070825.1.Bacteria.Firmicutes.F,47.67879999999968
GCA.001513125.1.Bacteria.DTU030,47.67579999999998
3169.39_2885.77,3084.3905999999997
2940.94_2629.03,2837.9006
2673.77_2220.45,2513.4195999999997
GCA.002375925.1.Bacteria.Firmicutes.E,47.67960000000039
GCA.002375895.1.Bacteria.Firmicutes.E,47.67960000000039
2852.16_2514.26,2738.29
2761.84_2385.01,2628.6299999999997
GCA.003023725.1.Bacteria.Firmicutes.E,47.67999999999938
2618.59_2196.66,2465.9449999999997
GCA.003242675.1.Bacteria.Firmicutes.E,47.67500000000018
2529.25_2066.16,2354.5059999999994
GCA.003242195.1.Bacteria.Firmicutes.E,47.675999999999476
GCA.002385465.1.Bacteria.Firmicutes.E,47.675999999999476
2690.97_2312.46,2557.91
GCA.002376005.1.Bacteria.Firmicutes.E,47.67999999999938
2516.49_2081.94,2360.252
GCA.003599345.1.Bacteria.Firmicutes.E,47.67199999999957
2298.21_1781.4,2105.181
GCA.003449495.1.Bacteria.Firmicutes.E,47.680999999999585
GCA.002291985.1.Bacteria.Firmicutes.E,47.680999999999585
3082.24_2799.87,2997.1647
2951.21_2654.58,2857.9916999999996
2730.4_2367.72,2607.4656999999997
GCF.900142995.1.Bacteria.Firmicutes.A,47.67569999999978
GCA.002376045.1.Bacteria.Firmicutes.A,47.67569999999978
2811.6_2505.66,2716.0316999999995
GCF.000166335.1.Bacteria.Firmicutes.A,47.68170000000009
2704.85_2391.54,2605.3666999999996
2493.93_2122.98,2364.6317
GCF.000213255.1.Bacteria.Firmicutes.A,47.68170000000009
None,2173.2147
GCF.900129115.1.Bacteria.Firmicutes.A,47.674700000000485
GCA.002399285.1.Bacteria.Firmicutes.A,47.674700000000485
2509.82_2183.17,2404.5207
2463.94_2127.74,2353.0436
2369.36_2011.24,2247.4986
GCF.900142265.1.Bacteria.Firmicutes.A,47.67860000000019
2235.45_1844.84,2098.3666
GCF.900107485.1.Bacteria.Firmicutes.A,47.67659999999978
2105.5_1653.55,1944.5135999999998
GCA.900066305.1.Bacteria.Firmicutes.A,47.68359999999939
GCA.002478485.1.Bacteria.Firmicutes.A,47.68359999999939
2279.66_1911.07,2149.7475999999997
GCA.003527145.1.Bacteria.Firmicutes.A,47.677599999999984
2148.79_1664.41,1970.8135999999995
GCF.900104115.1.Bacteria.Firmicutes.A,47.67359999999917
GCA.002297185.1.Bacteria.Firmicutes.A,47.67359999999917
2375.75_2026.3,2257.5047
2150.5_1736.08,2000.1677
GCA.900317035.1.Bacteria.Firmicutes.A,47.677700000000186
1935.53_1458.08,1753.3227000000002
GCA.002308775.1.Bacteria.Firmicutes.A,47.682700000000295
GCA.002307275.1.Bacteria.Firmicutes.A,47.682700000000295
2236.36_1867.24,2108.8637
GCF.002252565.1.Bacteria.Firmicutes.A,47.6837000000005
2051.67_1590.06,1880.2666999999997
GCA.002293295.1.Bacteria.Firmicutes.A,47.67669999999998
GCA.001916065.1.Bacteria.Firmicutes.A,47.67669999999998
3045.04_2759.27,2957.3939
2972.74_2684.68,2884.0701
2795.95_2475.27,2690.4941
GCA.002345475.1.Bacteria.Firmicutes.H,47.67409999999927
2392.63_2022.82,2265.8941
GCA.002411145.1.Bacteria.Firmicutes.C,47.67410000000018
2175.83_1755.34,2023.2060999999999
2085.73_1651.63,1924.1614999999997
1876.63_1407.86,1702.5104999999999
GCF.002257705.1.Bacteria.Firmicutes.C,47.68049999999948
1709.78_1173.34,1510.9995
GCF.900104455.1.Bacteria.Firmicutes.C,47.67950000000019
GCF.000430605.1.Bacteria.Firmicutes.C,47.67950000000019
1830.37_1322.78,1634.0394999999999
GCF.001553315.1.Bacteria.Firmicutes.C,47.67950000000019
GCF.000425045.1.Bacteria.Firmicutes.C,47.67950000000019
GCA.002329525.1.Bacteria.Firmicutes.C,47.67609999999968
2868.22_2570.23,2773.0931
2569.61_2172.15,2434.8410999999996
GCF.001950325.1.Bacteria.Firmicutes.B,47.68109999999979
GCF.000024605.1.Bacteria.Firmicutes.B,47.68109999999979
2756.95_2451.82,2656.7500999999997
2602.22_2239.08,2476.3390999999997
GCA.002329495.1.Bacteria.Firmicutes.B,47.67910000000029
2486.05_2074.24,2341.7980999999995
GCF.900176005.1.Bacteria.Firmicutes.B,47.678100000000086
GCA.001513545.1.Bacteria.Firmicutes.B,47.678100000000086
2694.52_2377.99,2590.3959999999997
2550.36_2205.13,2433.653
2311.51_1868.85,2153.348
GCF.000620305.1.Bacteria.Firmicutes.B,47.677999999999884
GCA.002418765.1.Bacteria.Firmicutes.B,47.677999999999884
2389.69_2003.07,2255.2259999999997
2240.7_1784.14,2073.977
GCF.002207765.1.Bacteria.Firmicutes.B,47.67699999999968
1975.42_1420.42,1758.998
GCA.002352935.1.Bacteria.Firmicutes.B,47.677999999999884
GCA.001508005.1.Bacteria.Firmicutes.B,47.677999999999884
GCA.000987045.1.Bacteria.Firmicutes.B,47.675999999999476
2641.49_2315.11,2531.3579
2562.17_2215.14,2441.3368
GCF.900100785.1.Bacteria.Firmicutes.B,47.676800000000185
2488.59_2121.99,2359.1785999999997
2278.56_1838.17,2122.8956
GCF.002607855.1.Bacteria.Firmicutes.B,47.67559999999958
GCF.000019165.1.Bacteria.Firmicutes.B,47.67559999999958
2035.34_1522.23,1839.8206
1858.57_1303.4,1644.0246000000002
GCF.002224645.1.Bacteria.Firmicutes.B,47.67460000000028
GCA.002482535.1.Bacteria.Firmicutes.B,47.67460000000028
GCA.002398485.1.Bacteria.Firmicutes.B,47.680599999999686
2414.01_2004.94,2267.7088999999996
GCA.001512665.1.Bacteria.Firmicutes.B,47.678899999999885
GCA.000961765.1.Bacteria.Firmicutes.B,47.678899999999885
2939.61_2649.94,2849.2918999999997
2602.06_2230.17,2474.1688999999997
GCA.003444595.1.Bacteria.Firmicutes.D,47.678899999999885
GCA.002385745.1.Bacteria.Firmicutes.D,47.678899999999885
None,2787.3778999999995
2627.39_2287.83,2514.6848999999997
GCF.900111575.1.Bacteria.Firmicutes.D,47.67489999999907
GCA.002423965.1.Bacteria.Firmicutes.D,47.67489999999907
2606.71_2304.92,2506.8028999999997
2295.35_1928.18,2166.9098999999997
GCF.002335525.1.Bacteria.Firmicutes,47.67990000000009
2086.82_1578.03,1909.3868999999995
GCF.001399675.1.Bacteria.Firmicutes,47.67689999999948
GCF.000092905.1.Bacteria.Firmicutes,47.67689999999948
2525.62_2216.54,2420.4231999999997
2272.57_1883.81,2133.8581999999997
GCF.001653195.1.Bacteria.Firmicutes,47.67819999999938
GCF.001311905.1.Bacteria.Firmicutes,47.67819999999938
2446.92_2138.17,2340.1947999999998
2234.39_1876.15,2105.7268
GCF.000218765.1.Bacteria.Firmicutes,47.676800000000185
GCA.002159075.1.Bacteria.Firmicutes,47.676800000000185
2360.66_2049.65,2252.8271999999997
2297.16_1971.86,2184.3455999999996
2058.3_1646.78,1914.6325999999995
GCF.900099895.1.Bacteria.Firmicutes,47.682599999999184
GCF.001561915.1.Bacteria.Firmicutes,47.682599999999184
2159.85_1779.18,2025.6405999999997
GCF.001742305.1.Bacteria.Firmicutes,47.680599999999686
GCF.000942395.1.Bacteria.Firmicutes,47.680599999999686
2280.16_1959.97,2168.5476
GCF.001049895.1.Bacteria.Firmicutes,47.677599999999984
2221.1_1900.68,2107.6419
2026.05_1664.37,1901.2889
GCF.004522215.1.Bacteria.Firmicutes,47.678899999999885
GCF.000503775.1.Bacteria.Firmicutes,47.678899999999885
1953.46_1625.65,1836.1409000000003
GCF.001908175.1.Bacteria.Firmicutes,47.68090000000029
1837.14_1510.66,1718.2899000000002
GCF.001618145.1.Bacteria.Firmicutes,47.67990000000009
1710.72_1388.77,1593.7309
1572.18_1232.59,1447.8759
GCF.002902625.1.Bacteria.Firmicutes,47.67590000000018
GCF.000440555.1.Bacteria.Firmicutes,47.67590000000018
1518.32_1200.91,1400.0049
GCF.000178255.1.Bacteria.Firmicutes,47.67489999999998
1363.32_1051.87,1246.1958999999997
1276.52_970.09,1162.6757999999995
1147.82_849.416,1036.7477999999996
GCF.000828855.1.Bacteria.Firmicutes,47.676799999999275
1100.71_807.229,993.9676999999997
GCF.000702165.1.Bacteria.Firmicutes,47.67769999999928
GCA.900320745.1.Bacteria.Firmicutes,47.67769999999928
GCA.000433675.1.Bacteria.Firmicutes,47.67579999999998
1227.88_924.236,1114.3198999999995
GCF.001189415.1.Bacteria.Firmicutes,47.67989999999918
1169.89_868.572,1057.8619999999996
GCA.003245625.1.Bacteria.Firmicutes,47.68199999999979
GCA.000431235.1.Bacteria.Firmicutes,47.68199999999979
3486.29_3206.96,3406.3401999999996
3444.34_3165.88,3364.5603
3320.39_3036.25,3235.1922999999997
2773.68_2277.67,2598.2502999999997
GCA.003244045.1.Bacteria.Dormibacterota,47.68029999999999
GCA.003151665.1.Bacteria.Dormibacterota,47.68029999999999
3209.37_2921.99,3122.3972999999996
3055.74_2745.67,2953.3053
2935.39_2615.87,2827.0042999999996
2782.72_2434.13,2659.6162999999997
2619.19_2164.53,2446.9313
GCA.002708145.1.Bacteria.Chloroflexota,47.68130000000019
GCA.002450835.1.Bacteria.Chloroflexota,47.68130000000019
2635.79_2277.67,2507.2703
2597.86_2230.61,2464.1324999999997
2524.09_2139.32,2382.254
GCA.003228115.1.Bacteria.Chloroflexota,47.67399999999998
GCA.002721445.1.Bacteria.Chloroflexota,47.67399999999998
2541.49_2160.32,2401.1652
GCA.002717565.1.Bacteria.Chloroflexota,47.675200000000586
2475.71_2077.09,2324.3212
GCA.002717925.1.Bacteria.Chloroflexota,47.68119999999999
GCA.002710215.1.Bacteria.Chloroflexota,47.68119999999999
2459.44_2041.56,2306.1783
GCA.002717805.1.Bacteria.Chloroflexota,47.67830000000049
GCA.002450515.1.Bacteria.Chloroflexota,47.67830000000049
2834.44_2495.62,2715.0773
GCF.001953175.1.Bacteria.Chloroflexota,47.67730000000029
2693.95_2337.12,2568.0593
GCA.003229915.1.Bacteria.Chloroflexota,47.679299999999785
2595.11_2223.28,2462.2192999999997
2497.58_2110.95,2359.9732999999997
GCA.003484395.1.Bacteria.Chloroflexota,47.67329999999947
2470.13_2075.43,2328.0883
2372.76_1953.53,2218.6883
GCA.002367275.1.Bacteria.Chloroflexota,47.67829999999958
GCA.002352365.1.Bacteria.Chloroflexota,47.67829999999958
GCA.002347295.1.Bacteria.Chloroflexota,47.67830000000049
GCA.002011475.1.Bacteria.Chloroflexota,47.679299999999785
2857.47_2414.64,2698.1213
GCA.002239025.1.Bacteria.Chloroflexota,47.68129999999928
GCA.001795235.1.Bacteria.Chloroflexota,47.68129999999928
3099.11_2798.66,3004.6223
2806.22_2460.96,2690.5543
2650.86_2283.67,2522.4123
2549.6_2167.76,2413.6942999999997
GCF.001306175.1.Bacteria.Chloroflexota,47.674299999999675
2363.76_1954.87,2215.7272999999996
GCF.900187885.1.Bacteria.Chloroflexota,47.67729999999938
2210.66_1762.85,2043.0022999999997
GCA.002841995.1.Bacteria.Chloroflexota,47.67229999999927
2096.58_1622.11,1922.0402999999997
GCF.900066015.1.Bacteria.Chloroflexota,47.68029999999999
GCA.002702065.1.Bacteria.Chloroflexota,47.68029999999999
2498.38_2110.5,2362.5633
GCA.003130875.1.Bacteria.Chloroflexota,47.67329999999947
2354.92_1920.04,2198.4873
GCA.003451595.1.Bacteria.Chloroflexota,47.67730000000029
GCA.002366755.1.Bacteria.Chloroflexota,47.67730000000029
2752.52_2389.97,2626.4943999999996
2615.97_2212.38,2471.1574
GCA.002400365.1.Bacteria.Chloroflexota,47.67739999999958
GCA.002366595.1.Bacteria.Chloroflexota,47.67739999999958
2468.84_1941.04,2271.1344
GCA.002423325.1.Bacteria.Chloroflexota,47.67439999999988
GCA.002348045.1.Bacteria.Chloroflexota,47.67439999999988
3039.71_2727.7,2939.0112
2918.34_2582.78,2808.5441999999994
2697.47_2255.12,2538.0321999999996
GCF.003967555.1.Bacteria.Chloroflexota,47.672199999999975
GCA.002404055.1.Bacteria.Chloroflexota,47.672199999999975
2865.83_2510.72,2746.8732999999993
GCA.002436065.1.Bacteria.Chloroflexota,47.67329999999947
2666.93_2199.85,2497.3362999999995
GCA.002413265.1.Bacteria.Chloroflexota,47.67630000000008
GCA.002347925.1.Bacteria.Chloroflexota,47.67630000000008
2967.88_2641.84,2860.3282999999997
2779.45_2412.28,2653.4012999999995
GCF.000025005.1.Bacteria.Chloroflexota,47.671299999999974
None,2530.9402999999998
2590.38_2136.21,2425.9402999999998
GCA.002440805.1.Bacteria.Chloroflexota,47.68029999999908
GCA.002292925.1.Bacteria.Chloroflexota,47.68029999999908
GCA.001898225.1.Bacteria.Chloroflexota,47.68029999999908
2324.44_1761.57,2121.2443
GCA.003243965.1.Bacteria.Chloroflexota,47.674299999999675
GCA.001443375.1.Bacteria.Chloroflexota,47.674299999999675
3281.68_2995.47,3196.5663
GCA.001873755.1.Bacteria.Patescibacteria,47.67630000000008
3139.54_2861.24,3057.8003
3050.79_2769.18,2967.631
2961.3_2666.93,2870.3361999999997
2885.27_2581.45,2788.5856999999996
2777.05_2430.54,2659.4307
GCA.002773985.1.Bacteria.Patescibacteria,47.68069999999989
GCA.001029795.1.Bacteria.Patescibacteria,47.68069999999989
None,2618.8496999999998
2634.6_2266.05,2503.9147
GCA.002305395.1.Bacteria.Patescibacteria,47.674700000000485
GCA.001774395.1.Bacteria.Patescibacteria,47.674700000000485
2615.5_2245.22,2484.7686999999996
GCA.002780235.1.Bacteria.Patescibacteria,47.67869999999948
GCA.001029735.1.Bacteria.Patescibacteria,47.67869999999948
2850.44_2547.61,2755.6962
GCA.002792735.1.Bacteria.Patescibacteria,47.67619999999988
2729.62_2408.51,2624.8271999999997
2476.05_2076.22,2336.4552
GCA.002415345.1.Bacteria.Patescibacteria,47.67519999999968
GCA.001788565.1.Bacteria.Patescibacteria,47.67519999999968
2560.73_2185.79,2431.3941999999997
GCA.002785325.1.Bacteria.Patescibacteria,47.67420000000038
GCA.000993275.1.Bacteria.Patescibacteria,47.67420000000038
3017.53_2735.83,2933.9395999999997
2776.26_2466.69,2678.0896000000002
GCA.001773455.1.Bacteria.Patescibacteria,47.67960000000039
2684.53_2370.91,2585.4129000000003
2589.68_2248.15,2475.6769
GCA.002783265.1.Bacteria.Patescibacteria,47.67689999999948
2410.02_2022.38,2273.0659
GCA.002791215.1.Bacteria.Patescibacteria,47.67590000000018
GCA.002335145.1.Bacteria.Patescibacteria,47.67590000000018
2541.69_2208.32,2431.5559000000003
2452.54_2088.23,2327.9069
GCA.003154375.1.Bacteria.Patescibacteria,47.67689999999948
2269.8_1817.1,2099.9019
GCA.002747745.1.Bacteria.Patescibacteria,47.681900000000496
GCA.002436205.1.Bacteria.Patescibacteria,47.681900000000496
2461.07_2099.66,2337.9011
GCA.002401425.1.Bacteria.Patescibacteria,47.6811000000007
GCA.000993595.1.Bacteria.Patescibacteria,47.6811000000007
2888.97_2603.47,2802.6966
2835.1_2546.72,2746.0851000000002
GCA.001780035.1.Bacteria.Patescibacteria,47.675100000000384
2703.7_2408.22,2610.9761
GCA.001818435.1.Bacteria.Patescibacteria,47.67609999999968
2658.24_2360.28,2562.8922000000002
2436.42_2080.01,2312.2512
GCA.001818155.1.Bacteria.Patescibacteria,47.68119999999999
GCA.000999025.1.Bacteria.Patescibacteria,47.68119999999999
2582.45_2282.75,2486.1527
2506.93_2195.57,2405.4544
GCA.001778235.1.Bacteria.Patescibacteria,47.67439999999988
2447.31_2128.8,2340.3337
2361.25_2021.79,2246.3632000000002
2277.61_1915.06,2150.3925000000004
GCA.002774425.1.Bacteria.Patescibacteria,47.68249999999989
GCA.002688135.1.Bacteria.Patescibacteria,47.68249999999989
GCA.001782805.1.Bacteria.Patescibacteria,47.67320000000018
2373.44_2032.32,2255.0086
GCA.002772895.1.Bacteria.Patescibacteria,47.67860000000019
GCA.001778095.1.Bacteria.Patescibacteria,47.67860000000019
2530.34_2226.04,2433.0262000000002
2345.39_1991.31,2219.7832
GCA.002784945.1.Bacteria.Patescibacteria,47.67320000000018
GCA.001818315.1.Bacteria.Patescibacteria,47.67320000000018
2498.71_2190.98,2398.2603
2403.46_2072.46,2291.6083
2307.99_1951.44,2183.4473
GCA.002793075.1.Bacteria.Patescibacteria,47.67730000000029
GCA.002402995.1.Bacteria.Patescibacteria,47.67730000000029
GCA.001817495.1.Bacteria.Patescibacteria,47.67830000000049
2431.32_2117.22,2328.3460999999998
2291.67_1928.23,2162.9201
GCA.003056205.1.Bacteria.Patescibacteria,47.68010000000049
GCA.000998185.1.Bacteria.Patescibacteria,47.68010000000049
2299.53_1954.49,2179.8940999999995
GCA.001791325.1.Bacteria.Patescibacteria,47.67409999999927
2220.37_1837.24,2080.0893999999994
GCA.001791465.1.Bacteria.Patescibacteria,47.67939999999908
GCA.000995845.1.Bacteria.Patescibacteria,47.67939999999908
2813.34_2525.1,2726.4264000000003
2748.3_2436.14,2646.9139999999998
GCA.003534085.1.Bacteria.Patescibacteria,47.67399999999998
2709.4_2383.09,2600.7232
GCA.002792135.1.Bacteria.Patescibacteria,47.67320000000018
GCA.001817115.1.Bacteria.Patescibacteria,47.67320000000018
2697.5_2400.79,2605.1144000000004
2616.93_2295.71,2510.4789
GCA.003021915.1.Bacteria.Patescibacteria,47.678899999999885
2521.79_2174.57,2402.2349000000004
GCA.001824325.1.Bacteria.Patescibacteria,47.67489999999998
GCA.001820055.1.Bacteria.Patescibacteria,47.67489999999998
2621.46_2320.56,2526.8378000000002
2550.11_2243.88,2451.5724
GCA.001773975.1.Bacteria.Patescibacteria,47.6824000000006
2493.55_2180.01,2392.4990000000003
2350.02_1988.49,2223.349
GCA.002772205.1.Bacteria.Patescibacteria,47.67900000000009
GCA.001774075.1.Bacteria.Patescibacteria,47.67900000000009
2349.37_2019.17,2239.963
GCA.000998135.1.Bacteria.Patescibacteria,47.672999999999774
2235.82_1888.43,2119.376
GCA.001819875.1.Bacteria.Patescibacteria,47.676000000000386
2106.9_1738.58,1981.344
2006.66_1601.41,1865.4499999999998
GCA.001778875.1.Bacteria.Patescibacteria,47.67999999999938
GCA.001778785.1.Bacteria.Patescibacteria,47.67999999999938
1897.49_1479.28,1743.8050000000003
GCA.002413065.1.Bacteria.Patescibacteria,47.67500000000018
GCA.000996035.1.Bacteria.Patescibacteria,47.67500000000018
2537.79_2228.67,2439.8359
GCA.001819495.1.Bacteria.Patescibacteria,47.67590000000018
2483.63_2166.82,2381.6062
2367.02_2015.33,2248.5942
GCA.002785165.1.Bacteria.Patescibacteria,47.67420000000038
GCA.001795795.1.Bacteria.Patescibacteria,47.67420000000038
2349.58_1989.79,2224.7512
GCA.000996085.1.Bacteria.Patescibacteria,47.68119999999999
GCA.000992445.2.Bacteria.Patescibacteria,47.68119999999999
3010.88_2723.77,2924.8963
2972.1_2681.43,2881.6492
2832.31_2510.15,2728.4082
GCA.002791435.1.Bacteria.Patescibacteria,47.67819999999938
GCA.002084955.1.Bacteria.Patescibacteria,47.67819999999938
2843.53_2542.26,2747.1502
GCA.001816655.1.Bacteria.Patescibacteria,47.680199999999786
2799.66_2494.67,2701.1359999999995
GCA.001775055.1.Bacteria.Patescibacteria,47.675999999999476
2704.91_2392.18,2602.1399999999994
2572.53_2225.88,2451.758
GCA.002304845.1.Bacteria.Patescibacteria,47.677999999999884
2464.69_2095.72,2333.3489999999997
GCA.002306345.1.Bacteria.Patescibacteria,47.67899999999918
GCA.001816385.1.Bacteria.Patescibacteria,47.67899999999918
2646.58_2322.84,2538.0423999999994
GCA.001777455.1.Bacteria.Patescibacteria,47.68239999999969
2567.24_2235.98,2453.9338
GCA.003545435.1.Bacteria.Patescibacteria,47.673799999999574
2468.8_2120.69,2346.9307999999996
GCA.001782075.1.Bacteria.Patescibacteria,47.68079999999918
2339.93_1961.48,2206.3558
2180.48_1734.98,2014.6617999999999
GCA.002050095.1.Bacteria.Patescibacteria,47.681799999999384
GCA.001788215.1.Bacteria.Patescibacteria,47.681799999999384
GCA.000999095.1.Bacteria.Patescibacteria,47.67579999999998
2956.12_2660.94,2862.5119
2679.1_2293.21,2542.4579
GCA.002419125.1.Bacteria.Patescibacteria,47.67789999999968
GCA.001567355.1.Bacteria.Patescibacteria,47.67789999999968
2869.76_2553.4,2766.3234
GCA.001772805.1.Bacteria.Patescibacteria,47.673399999999674
2755.01_2429.51,2645.8224
GCA.002774225.1.Bacteria.Patescibacteria,47.6824000000006
2694.58_2353.94,2578.5478000000003
GCA.001772665.1.Bacteria.Patescibacteria,47.67780000000039
2601.33_2241.63,2475.3538
2481.32_2085.86,2340.3058
GCA.002774285.1.Bacteria.Patescibacteria,47.67579999999998
GCA.002770755.1.Bacteria.Patescibacteria,47.67579999999998
GCA.000503835.1.Bacteria.Patescibacteria,47.67380000000048
3383.97_3112.16,3307.9505
3311.52_3027.19,3226.6121
3240.17_2917.64,3136.7001
GCF.000212395.1.Bacteria.Thermodesulfobiota,47.680099999999584
GCA.002050035.1.Bacteria.4484.113,47.680099999999584
3194.01_2898.46,3103.1231
2939.98_2580.44,2816.8021
2617.12_2122.9,2435.9781
GCA.002716725.1.Bacteria.Margulisbacteria,47.678100000000086
GCA.002433595.1.Bacteria.Margulisbacteria,47.678100000000086
2778.38_2360.07,2633.3041
GCA.003242895.1.Bacteria.Margulisbacteria,47.67409999999927
GCA.001783275.1.Bacteria.Margulisbacteria,47.67409999999927
2831.43_2420.65,2692.7560999999996
GCA.001771505.1.Bacteria.Margulisbacteria,47.67609999999968
GCA.001771365.1.Bacteria.Margulisbacteria,47.67609999999968
3228.11_2974.62,3160.7884999999997
2973.28_2680.39,2884.4865
2797.69_2413.36,2675.4915
GCA.900313115.1.Bacteria.Cyanobacteria,47.68149999999969
GCA.003149375.1.Bacteria.Cyanobacteria,47.68149999999969
2823.95_2442.33,2702.7484999999997
GCA.001784555.1.Bacteria.Cyanobacteria,47.678499999999985
GCA.001464165.1.Bacteria.Cyanobacteria,47.678499999999985
3161.79_2913.39,3096.8382
2991.25_2710.98,2908.8192
GCA.003503675.1.Bacteria.Cyanobacteria,47.67919999999958
GCA.002783405.1.Bacteria.Cyanobacteria,47.67919999999958
2696.98_2515.91,2679.0092
GCF.000484535.1.Bacteria.Cyanobacteria,47.67919999999958
2604.85_2407.72,2568.1171999999997
GCF.000013205.1.Bacteria.Cyanobacteria,47.677200000000084
2492.26_2294.22,2451.9022
2399.06_2200.62,2356.2657
2280.19_2029.49,2209.2407
GCF.002251945.1.Bacteria.Cyanobacteria,47.68069999999989
GCF.000015965.1.Bacteria.Cyanobacteria,47.68069999999989
2317.57_2122.72,2274.8123
2133.82_1869.55,2055.7413
GCF.000473895.1.Bacteria.Cyanobacteria,47.68130000000019
1385.17_859.667,1178.7343
427.194_163.39,319.4203000000002
UCYNA2,47.67830000000049
UCYNA,47.67830000000049
GCF.000017845.1.Bacteria.Cyanobacteria,47.674299999999675
2257.39_2063.63,2213.6085000000003
GCF.003838225.1.Bacteria.Cyanobacteria,47.678500000000895
2210.97_2024.39,2167.3495000000003
2124.52_1897.76,2065.0605
