COG,metadata,polarity,correlation,corr_above_0.6
COG0278,log_depth,negative,-0.685190005,TRUE
COG2071,Absolute_Latitude,positive,-0.135194313,FALSE
COG4200,log_depth,positive,0.595239374,FALSE
COG1759,log_NO2NO3,positive,0.552841495,FALSE
COG1854,size_fraction,positive,NA,NA
COG3361,size_fraction,positive,NA,NA
COG3650,sqrt_iron,positive,0.212582,FALSE
COG3831,size_fraction,positive,NA,NA
COG4850,size_fraction,positive,NA,NA
COG2056,log_depth,positive,0.43264831,FALSE
COG1835,Mean_Oxygen,positive,0.423950511,FALSE
COG4485,Absolute_Latitude,positive,-0.060240216,FALSE
COG1420,Mean_Oxygen,negative,-0.32157987,FALSE
COG1849,size_fraction,positive,NA,NA
COG3825,log_depth,negative,-0.594193881,FALSE
COG1596,sqrt_iron,negative,-0.403074057,FALSE
COG1777,log_depth,positive,0.334294824,FALSE
COG3082,log_depth,positive,0.482120867,FALSE
COG3182,log_PO4,positive,0.595094999,FALSE
COG3242,sqrt_iron,positive,0.193018462,FALSE
COG0665,log_NO2NO3,positive,0.443299404,FALSE
COG1326,log_depth,positive,0.118777272,FALSE
COG1187,Mean_Temperature,negative,0.180727468,FALSE
COG3311,log_PO4,positive,0.493167783,FALSE
COG3322,size_fraction,positive,NA,NA
COG3408,Mean_Temperature,positive,-0.147796294,FALSE
COG3875,Mean_Salinity,positive,-0.003041381,FALSE
COG4402,log_depth,positive,0.257350913,FALSE
COG3782,sqrt_iron,positive,-0.036091764,FALSE
COG1524,size_fraction,positive,NA,NA
COG0256,Mean_Temperature,positive,0.536025444,FALSE
COG0089,Mean_Temperature,positive,0.522074266,FALSE
COG2124,sqrt_iron,positive,0.241132507,FALSE
COG1490,log_NO2NO3,positive,0.541440645,FALSE
COG0031,Mean_Oxygen,negative,-0.21189337,FALSE
COG0549,Mean_Oxygen,negative,-0.500615306,FALSE
COG1904,Mean_Oxygen,positive,0.131797024,FALSE
COG2406,log_NO2NO3,positive,0.492108358,FALSE
COG1231,sqrt_iron,positive,-0.171353871,FALSE
COG5437,log_NO2NO3,negative,-0.065817843,FALSE
COG2146,log_NO2NO3,positive,0.46229105,FALSE
COG2342,Mean_Salinity,positive,0.050914209,FALSE
COG3717,Mean_Temperature,negative,-0.564860834,FALSE
COG4646,log_depth,positive,0.476572537,FALSE
COG4533,Absolute_Latitude,positive,0.216450694,FALSE
COG1354,sqrt_iron,negative,-0.07467549,FALSE
COG1393,sqrt_iron,positive,0.171433918,FALSE
COG2175,log_depth,positive,0.013879099,FALSE
COG2376,log_depth,positive,0.06852645,FALSE
COG3071,log_PO4,positive,0.509541131,FALSE
COG0296,log_NO2NO3,negative,-0.468893545,FALSE
COG3408,size_fraction,positive,NA,NA
COG5621,Mean_Oxygen,positive,0.041709655,FALSE
COG0448,sqrt_iron,negative,-0.214764819,FALSE
COG1958,Mean_Oxygen,negative,-0.361239936,FALSE
COG2096,log_NO2NO3,positive,0.348523188,FALSE
COG1758,log_PO4,negative,-0.663812362,TRUE
COG2269,log_depth,positive,0.567066203,FALSE
COG3666,log_depth,positive,0.634607908,TRUE
COG5368,size_fraction,positive,NA,NA
COG3161,Mean_Temperature,negative,-0.283787045,FALSE
COG1075,sqrt_iron,negative,-0.318323913,FALSE
COG3981,log_depth,positive,0.637814698,TRUE
COG3039,log_PO4,positive,0.563070115,FALSE
COG1961,log_NO2NO3,negative,-0.008102768,FALSE
COG1937,sqrt_iron,positive,0.713950261,TRUE
COG3043,Mean_Oxygen,negative,-0.423441148,FALSE
COG3080,Mean_Oxygen,negative,-0.362109133,FALSE
COG2941,log_depth,negative,-0.693032188,TRUE
COG0727,log_depth,negative,-0.427577501,FALSE
COG3005,size_fraction,positive,NA,NA
COG2512,Mean_Oxygen,negative,-0.361425014,FALSE
COG0521,log_depth,positive,0.559109611,FALSE
COG0677,log_NO2NO3,positive,0.549476646,FALSE
COG1958,log_depth,positive,0.66802964,TRUE
COG5410,size_fraction,negative,NA,NA
COG1672,size_fraction,positive,NA,NA
COG1679,log_depth,positive,0.543455287,FALSE
COG5305,Mean_Oxygen,negative,-0.489044979,FALSE
COG2212,log_PO4,positive,0.453061239,FALSE
COG2860,size_fraction,positive,NA,NA
COG2956,sqrt_iron,positive,0.041245157,FALSE
COG0561,sqrt_iron,positive,-0.010478438,FALSE
COG3726,log_depth,positive,0.426438717,FALSE
COG1971,size_fraction,positive,NA,NA
COG1435,log_NO2NO3,positive,0.383247048,FALSE
COG1143,log_depth,positive,0.403166365,FALSE
COG1594,size_fraction,positive,NA,NA
COG1823,sqrt_iron,positive,0.133054644,FALSE
COG3094,log_PO4,positive,0.435853507,FALSE
COG0220,size_fraction,negative,NA,NA
COG2251,sqrt_iron,negative,-0.185293434,FALSE
COG5419,size_fraction,positive,NA,NA
COG0114,log_depth,negative,-0.670032922,TRUE
COG0459,Mean_Oxygen,negative,-0.325578192,FALSE
COG0794,log_depth,negative,-0.60059051,TRUE
COG3817,log_NO2NO3,negative,0.273013441,FALSE
COG4114,log_depth,positive,0.378684849,FALSE
COG4987,log_depth,positive,0.251585775,FALSE
COG1285,log_depth,positive,0.669732457,TRUE
COG2178,Mean_Oxygen,negative,-0.429481604,FALSE
COG2747,log_PO4,positive,0.419789877,FALSE
COG5437,Mean_Oxygen,positive,-0.067899668,FALSE
COG0666,size_fraction,positive,NA,NA
COG1310,size_fraction,positive,NA,NA
COG1530,log_depth,negative,-0.657387123,TRUE
COG1889,size_fraction,positive,NA,NA
COG2164,Mean_Salinity,positive,0.112024732,FALSE
COG3784,size_fraction,positive,NA,NA
COG2091,size_fraction,positive,NA,NA
COG5281,log_NO2NO3,negative,0.15166259,FALSE
COG1271,log_depth,positive,0.606550857,TRUE
COG1379,log_depth,positive,0.592875005,FALSE
COG1764,size_fraction,positive,NA,NA
COG3211,size_fraction,positive,NA,NA
COG1246,log_PO4,positive,0.533537993,FALSE
COG3002,size_fraction,positive,NA,NA
COG4864,log_depth,positive,0.710832821,TRUE
COG5440,size_fraction,positive,NA,NA
COG2129,Mean_Oxygen,negative,-0.507006619,FALSE
COG3255,log_PO4,negative,-0.388564269,FALSE
COG3909,log_depth,negative,-0.699419208,TRUE
COG2355,log_NO2NO3,positive,0.422641885,FALSE
COG0045,log_NO2NO3,positive,0.214314747,FALSE
COG1514,size_fraction,positive,NA,NA
COG4535,log_depth,negative,-0.25679409,FALSE
COG2450,log_depth,positive,0.200711303,FALSE
COG3069,Mean_Temperature,negative,-0.06616373,FALSE
COG1901,size_fraction,positive,NA,NA
COG2933,size_fraction,positive,NA,NA
COG4551,log_depth,positive,0.428385503,FALSE
COG3154,log_PO4,positive,0.415000707,FALSE
COG4517,Mean_Temperature,negative,-0.12151815,FALSE
COG4735,size_fraction,positive,NA,NA
COG2443,log_depth,positive,0.051182395,FALSE
COG4669,log_depth,positive,0.262547462,FALSE
COG0710,size_fraction,positive,NA,NA
COG1245,size_fraction,positive,NA,NA
COG5515,sqrt_iron,positive,0.190411327,FALSE
COG0033,sqrt_iron,negative,-0.145928673,FALSE
COG2162,Mean_Oxygen,negative,-0.622271249,TRUE
COG4569,log_PO4,positive,-0.068114034,FALSE
COG1089,size_fraction,negative,NA,NA
COG3453,Mean_Oxygen,positive,0.27859269,FALSE
COG3083,Mean_Oxygen,negative,-0.321704255,FALSE
COG0248,log_depth,negative,-0.645554589,TRUE
COG5660,log_depth,positive,0.689828407,TRUE
COG0454,Mean_Oxygen,positive,0.338458086,FALSE
COG3436,log_depth,positive,0.581158389,FALSE
COG4605,log_NO2NO3,negative,0.25156918,FALSE
COG3843,log_depth,positive,0.560193486,FALSE
COG1145,sqrt_iron,positive,0.23141471,FALSE
COG5508,sqrt_iron,positive,0.019583434,FALSE
COG4154,log_depth,negative,-0.575629478,FALSE
COG1084,size_fraction,positive,NA,NA
COG4259,Mean_Temperature,negative,-0.648082113,TRUE
COG0437,size_fraction,positive,NA,NA
COG0618,size_fraction,positive,NA,NA
COG1137,sqrt_iron,negative,-0.154739876,FALSE
COG2173,log_NO2NO3,negative,-0.487808445,FALSE
COG3112,size_fraction,positive,NA,NA
COG3389,size_fraction,positive,NA,NA
COG1024,log_depth,positive,0.442911259,FALSE
COG4683,log_depth,positive,0.502080384,FALSE
COG2077,log_depth,positive,0.499306804,FALSE
COG0338,Mean_Temperature,positive,-0.295833887,FALSE
COG1048,size_fraction,positive,NA,NA
COG1311,Mean_Oxygen,negative,-0.161697417,FALSE
COG1398,log_NO2NO3,negative,-0.564214075,FALSE
COG0373,Mean_Oxygen,positive,-0.177314045,FALSE
COG1999,log_NO2NO3,positive,0.260535778,FALSE
COG3180,sqrt_iron,positive,0.557039382,FALSE
COG3233,log_depth,positive,0.510853068,FALSE
COG3080,Mean_Temperature,positive,-0.529146607,FALSE
COG0859,Mean_Oxygen,negative,-0.166046051,FALSE
COG4804,log_PO4,positive,0.587371858,FALSE
COG2140,log_depth,positive,0.512163325,FALSE
COG4576,size_fraction,positive,NA,NA
COG0181,sqrt_iron,negative,-0.15604178,FALSE
COG0620,log_PO4,positive,0.698417073,TRUE
COG3772,size_fraction,negative,NA,NA
COG0144,log_NO2NO3,negative,-0.363916845,FALSE
COG2110,size_fraction,positive,NA,NA
COG0426,log_NO2NO3,negative,-0.565716901,FALSE
COG0653,log_depth,negative,-0.636298133,TRUE
COG5362,log_NO2NO3,negative,-0.482695434,FALSE
COG0574,log_NO2NO3,positive,0.402993874,FALSE
COG2850,log_depth,positive,0.202783984,FALSE
COG2919,log_depth,positive,0.485866378,FALSE
COG4607,log_NO2NO3,negative,0.24324786,FALSE
COG2211,sqrt_iron,negative,-0.070341301,FALSE
COG4830,Mean_Salinity,positive,-0.042724684,FALSE
COG0359,size_fraction,negative,NA,NA
COG3487,log_depth,positive,0.269103328,FALSE
COG0681,sqrt_iron,negative,-0.05186744,FALSE
COG1945,log_NO2NO3,positive,0.504054864,FALSE
COG4986,sqrt_iron,negative,-0.011451905,FALSE
COG0008,Absolute_Latitude,positive,0.235156777,FALSE
COG3378,Mean_Temperature,negative,-0.478357186,FALSE
COG1102,size_fraction,positive,NA,NA
COG2846,Mean_Oxygen,negative,-0.261079705,FALSE
COG3663,sqrt_iron,positive,-0.027286337,FALSE
COG4582,sqrt_iron,positive,0.027882308,FALSE
COG5011,Mean_Oxygen,negative,-0.16394421,FALSE
COG1813,log_depth,positive,0.160216816,FALSE
COG0616,sqrt_iron,negative,-0.165512175,FALSE
COG1577,size_fraction,positive,NA,NA
COG1859,size_fraction,positive,NA,NA
COG3910,Mean_Salinity,positive,0.263960021,FALSE
COG2127,log_depth,negative,-0.660818916,TRUE
COG1284,size_fraction,positive,NA,NA
COG1503,size_fraction,positive,NA,NA
COG3116,log_depth,positive,0.55279712,FALSE
COG0643,size_fraction,positive,NA,NA
COG1426,log_depth,positive,0.678697586,TRUE
COG2426,log_depth,positive,0.029735798,FALSE
COG1617,Absolute_Latitude,positive,-0.15405302,FALSE
COG4130,Mean_Oxygen,positive,-0.038704033,FALSE
COG5464,size_fraction,positive,NA,NA
COG4353,size_fraction,positive,NA,NA
COG4762,log_depth,positive,0.425842782,FALSE
COG3961,Absolute_Latitude,positive,-0.154908462,FALSE
COG1311,size_fraction,positive,NA,NA
COG1631,log_depth,positive,0.670186359,TRUE
COG3390,size_fraction,positive,NA,NA
COG5427,size_fraction,positive,NA,NA
COG3177,size_fraction,positive,NA,NA
COG3629,Mean_Temperature,negative,-0.273678049,FALSE
COG0585,sqrt_iron,positive,-0.019712918,FALSE
COG1804,Mean_Salinity,positive,0.195539335,FALSE
COG2266,log_NO2NO3,positive,0.503747567,FALSE
COG0840,log_depth,positive,0.581257345,FALSE
COG4339,size_fraction,positive,NA,NA
COG0310,log_PO4,negative,-0.464136456,FALSE
COG1675,size_fraction,positive,NA,NA
COG2861,Mean_Oxygen,negative,-0.451954836,FALSE
COG1281,log_NO2NO3,negative,-0.582325926,FALSE
COG1787,sqrt_iron,negative,-0.03945287,FALSE
COG3870,sqrt_iron,positive,0.041618791,FALSE
COG1644,Mean_Oxygen,negative,-0.435589019,FALSE
COG1940,log_depth,positive,0.461173937,FALSE
COG1221,size_fraction,positive,NA,NA
COG1469,sqrt_iron,positive,-0.026049579,FALSE
COG1465,Mean_Oxygen,negative,-0.394755669,FALSE
COG3789,log_depth,positive,0.637492893,TRUE
COG3402,Mean_Oxygen,positive,-0.177519668,FALSE
COG3473,Mean_Oxygen,negative,0.201283398,FALSE
COG3591,Mean_Temperature,negative,-0.119229046,FALSE
COG3224,size_fraction,positive,NA,NA
COG2414,log_depth,positive,0.61915263,TRUE
COG1241,size_fraction,positive,NA,NA
COG1725,sqrt_iron,negative,-0.174900651,FALSE
COG4319,size_fraction,positive,NA,NA
COG0435,size_fraction,negative,NA,NA
COG1564,log_depth,positive,0.404848562,FALSE
COG3102,size_fraction,positive,NA,NA
COG5602,Mean_Salinity,positive,-0.211218533,FALSE
COG2025,Mean_Oxygen,negative,-0.178298528,FALSE
COG2108,size_fraction,positive,NA,NA
COG3145,Mean_Oxygen,positive,0.342440825,FALSE
COG2099,sqrt_iron,negative,-0.07602134,FALSE
COG0864,size_fraction,positive,NA,NA
COG1942,sqrt_iron,negative,0.016782349,FALSE
COG2610,size_fraction,positive,NA,NA
COG2998,log_depth,negative,-0.341782616,FALSE
COG3067,log_depth,negative,-0.641030711,TRUE
COG4635,Absolute_Latitude,negative,-0.19664727,FALSE
COG2120,log_depth,positive,0.65923484,TRUE
COG1867,Mean_Temperature,positive,-0.342810287,FALSE
COG2836,log_depth,positive,0.61280027,TRUE
COG0582,log_NO2NO3,negative,0.235842899,FALSE
COG2038,sqrt_iron,negative,-0.140539777,FALSE
COG4198,log_NO2NO3,positive,0.605706767,TRUE
COG2195,Mean_Oxygen,positive,-0.006304908,FALSE
COG2023,Mean_Salinity,positive,-0.133445967,FALSE
COG2150,Mean_Temperature,positive,-0.417187899,FALSE
COG0598,log_depth,positive,0.591162171,FALSE
COG1218,log_depth,negative,-0.702478554,TRUE
COG1816,size_fraction,positive,NA,NA
COG3317,log_depth,negative,-0.375537758,FALSE
COG5569,sqrt_iron,positive,0.548833797,FALSE
COG4095,sqrt_iron,negative,-0.277820825,FALSE
COG3213,size_fraction,positive,NA,NA
COG4962,size_fraction,positive,NA,NA
COG1679,size_fraction,positive,NA,NA
COG3086,log_depth,positive,0.445199626,FALSE
COG1816,Mean_Oxygen,negative,-0.382265025,FALSE
COG3571,size_fraction,positive,NA,NA
COG3852,Mean_Oxygen,positive,0.487644135,FALSE
COG4242,Mean_Temperature,positive,-0.359782473,FALSE
COG5512,Mean_Temperature,positive,0.246727915,FALSE
COG0615,size_fraction,positive,NA,NA
COG4977,Mean_Oxygen,positive,0.110859746,FALSE
COG2023,sqrt_iron,positive,0.115697495,FALSE
COG2327,size_fraction,positive,NA,NA
COG4223,Mean_Oxygen,positive,0.416538504,FALSE
COG3609,size_fraction,positive,NA,NA
COG5444,Mean_Temperature,positive,-0.054875458,FALSE
COG2875,sqrt_iron,negative,-0.148386201,FALSE
COG3283,log_depth,positive,0.458554013,FALSE
COG4300,log_NO2NO3,negative,0.243330273,FALSE
COG5400,size_fraction,positive,NA,NA
COG1047,sqrt_iron,positive,0.037736214,FALSE
COG4278,log_depth,positive,0.586540417,FALSE
COG1284,log_depth,positive,0.636280868,TRUE
COG1310,sqrt_iron,positive,0.244347221,FALSE
COG3751,log_depth,positive,-0.002009735,FALSE
COG1096,size_fraction,positive,NA,NA
COG3147,log_PO4,positive,0.445947185,FALSE
COG5362,Absolute_Latitude,negative,-0.099202479,FALSE
COG4311,log_NO2NO3,positive,-0.218310047,FALSE
COG1891,log_depth,positive,0.365818864,FALSE
COG4769,Mean_Oxygen,negative,-0.128773038,FALSE
COG3938,log_depth,positive,0.535849259,FALSE
COG0135,Mean_Oxygen,positive,0.451362463,FALSE
COG2260,log_depth,positive,0.56801943,FALSE
COG4125,size_fraction,positive,NA,NA
COG5608,size_fraction,positive,NA,NA
COG0611,log_depth,negative,-0.662986129,TRUE
COG1064,log_PO4,positive,0.654002353,TRUE
COG3011,Mean_Oxygen,positive,0.329057878,FALSE
COG0659,log_NO2NO3,negative,-0.293659916,FALSE
COG0047,log_depth,negative,-0.548686881,FALSE
COG3006,size_fraction,positive,NA,NA
COG0387,size_fraction,positive,NA,NA
COG2810,Mean_Oxygen,negative,-0.462111079,FALSE
COG3322,log_PO4,positive,0.46371076,FALSE
COG4782,Mean_Oxygen,positive,0.03887462,FALSE
COG1721,sqrt_iron,positive,-0.171955779,FALSE
COG3177,log_depth,positive,0.606237181,TRUE
COG0568,sqrt_iron,negative,-0.075351162,FALSE
COG1831,size_fraction,positive,NA,NA
COG2090,Mean_Salinity,positive,-0.034849453,FALSE
COG4778,sqrt_iron,positive,0.333285743,FALSE
COG1835,Mean_Temperature,negative,0.208753976,FALSE
COG0627,Mean_Temperature,negative,-0.708503277,TRUE
COG1499,size_fraction,positive,NA,NA
COG4336,log_depth,positive,0.287045933,FALSE
COG4383,log_depth,positive,0.427536005,FALSE
COG4700,Absolute_Latitude,positive,0.119752788,FALSE
COG0653,sqrt_iron,negative,-0.349448771,FALSE
COG3461,size_fraction,positive,NA,NA
COG2036,Absolute_Latitude,positive,0.05682725,FALSE
COG4641,log_depth,positive,0.650935566,TRUE
COG1084,log_depth,positive,0.151689391,FALSE
COG3308,log_depth,positive,0.450871417,FALSE
COG3197,Mean_Oxygen,negative,-0.379907719,FALSE
COG3292,size_fraction,positive,NA,NA
COG4911,Mean_Oxygen,negative,-0.382124179,FALSE
COG5306,Mean_Oxygen,negative,-0.268578526,FALSE
COG3248,sqrt_iron,positive,-0.020036861,FALSE
COG5456,log_PO4,positive,0.457703134,FALSE
COG2915,log_PO4,positive,0.452587889,FALSE
COG4246,log_PO4,negative,-0.382937982,FALSE
COG1355,log_depth,positive,0.649233598,TRUE
COG1573,Mean_Oxygen,negative,0.091210047,FALSE
COG2041,log_depth,positive,0.343447365,FALSE
COG5653,log_depth,positive,0.341578562,FALSE
COG2251,log_NO2NO3,negative,-0.503568763,FALSE
COG2141,size_fraction,positive,NA,NA
COG3895,size_fraction,positive,NA,NA
COG2132,sqrt_iron,positive,0.23931137,FALSE
COG1408,Mean_Oxygen,positive,0.382706902,FALSE
COG2086,log_NO2NO3,positive,0.201030907,FALSE
COG3868,log_depth,positive,0.560296887,FALSE
COG5428,Mean_Oxygen,negative,-0.308909343,FALSE
COG1966,Mean_Oxygen,negative,-0.37222043,FALSE
COG0416,sqrt_iron,negative,-0.15002157,FALSE
COG2250,size_fraction,positive,NA,NA
COG3299,Mean_Temperature,positive,-0.054305931,FALSE
COG0398,log_depth,negative,-0.657720025,TRUE
COG0194,size_fraction,negative,NA,NA
COG0342,log_depth,negative,-0.696959981,TRUE
COG1287,size_fraction,positive,NA,NA
COG3738,log_depth,positive,0.098460593,FALSE
COG0488,Mean_Oxygen,positive,0.240800441,FALSE
COG0829,log_NO2NO3,negative,-0.510357569,FALSE
COG2263,log_depth,positive,0.271105967,FALSE
COG2429,Mean_Oxygen,negative,-0.365995886,FALSE
COG3080,log_PO4,positive,0.461446943,FALSE
COG1593,log_depth,negative,-0.582444013,FALSE
COG4338,Mean_Oxygen,positive,0.356347462,FALSE
COG0182,Mean_Temperature,positive,-0.268318513,FALSE
COG2887,Mean_Oxygen,negative,-0.517430687,FALSE
COG2412,size_fraction,positive,NA,NA
COG3954,log_NO2NO3,negative,-0.350606835,FALSE
COG0276,size_fraction,negative,NA,NA
COG0790,sqrt_iron,positive,0.145769368,FALSE
COG2265,Mean_Temperature,negative,-0.642075877,TRUE
COG0302,log_depth,negative,-0.626489819,TRUE
COG2042,size_fraction,positive,NA,NA
COG2882,log_depth,positive,0.411721662,FALSE
COG3615,Absolute_Latitude,positive,-0.11734541,FALSE
COG4191,log_PO4,positive,0.577126613,FALSE
COG1118,Mean_Oxygen,negative,-0.516111014,FALSE
COG0835,log_depth,positive,0.586348926,FALSE
COG4577,log_depth,positive,0.394076464,FALSE
COG0524,log_PO4,negative,-0.576761218,FALSE
COG3129,log_PO4,positive,0.558516467,FALSE
COG3836,Mean_Salinity,positive,0.248383007,FALSE
COG4659,Mean_Temperature,negative,-0.641632613,TRUE
COG2384,log_depth,positive,0.271721793,FALSE
COG5519,log_depth,positive,0.145084695,FALSE
COG0669,size_fraction,negative,NA,NA
COG4766,log_NO2NO3,positive,0.71953826,TRUE
COG0446,Mean_Oxygen,negative,0.038889626,FALSE
COG4898,Mean_Salinity,positive,0.250419831,FALSE
COG2371,log_NO2NO3,negative,-0.688544014,TRUE
COG3769,log_PO4,negative,-0.742298417,TRUE
COG0575,sqrt_iron,negative,-0.343241378,FALSE
COG1363,Mean_Oxygen,positive,0.55063112,FALSE
COG3122,log_depth,positive,0.450123163,FALSE
COG2258,size_fraction,positive,NA,NA
COG3112,sqrt_iron,positive,-0.187295775,FALSE
COG4257,size_fraction,positive,NA,NA
COG4449,log_PO4,positive,0.110328044,FALSE
COG0036,log_PO4,negative,-0.468194275,FALSE
COG4911,Mean_Salinity,positive,-0.081266699,FALSE
COG1034,Mean_Oxygen,negative,0.305457894,FALSE
COG1959,Mean_Oxygen,negative,-0.065246223,FALSE
COG2991,size_fraction,positive,NA,NA
COG1009,Mean_Oxygen,negative,-0.257347915,FALSE
COG1312,Mean_Salinity,positive,-0.05755267,FALSE
COG4865,log_PO4,positive,0.381822012,FALSE
COG2918,log_depth,negative,-0.268007516,FALSE
COG1455,log_depth,positive,0.102116146,FALSE
COG1594,log_depth,positive,0.657436918,TRUE
COG4246,Mean_Salinity,positive,0.313079302,FALSE
COG4635,log_depth,negative,-0.561226336,FALSE
COG4782,sqrt_iron,positive,-0.205910801,FALSE
COG4866,Mean_Salinity,positive,-0.069771424,FALSE
COG5055,Absolute_Latitude,negative,-0.324978946,FALSE
COG3858,Mean_Oxygen,negative,-0.319317379,FALSE
COG3248,log_PO4,positive,0.342135432,FALSE
COG2429,Mean_Salinity,positive,-0.036237972,FALSE
COG3961,sqrt_iron,positive,-0.083350047,FALSE
COG1193,size_fraction,negative,NA,NA
COG1756,Mean_Salinity,positive,-0.023839841,FALSE
COG2202,log_depth,positive,0.574128813,FALSE
COG1467,size_fraction,positive,NA,NA
COG4372,sqrt_iron,negative,-0.123493792,FALSE
COG0416,Mean_Oxygen,negative,-0.067003585,FALSE
COG1162,Absolute_Latitude,negative,-0.004470729,FALSE
COG2822,size_fraction,positive,NA,NA
COG1579,size_fraction,positive,NA,NA
COG4422,log_depth,positive,0.583480608,FALSE
COG4869,Mean_Salinity,positive,-0.046095679,FALSE
COG1855,log_NO2NO3,positive,0.011350437,FALSE
COG1239,sqrt_iron,negative,-0.128493039,FALSE
COG4565,log_PO4,positive,0.41243109,FALSE
COG1883,log_depth,positive,0.6283954,TRUE
COG3461,log_depth,positive,0.24370989,FALSE
COG1223,Mean_Temperature,positive,0.272546627,FALSE
COG1316,Mean_Oxygen,negative,-0.239870229,FALSE
COG1624,sqrt_iron,negative,-0.281443655,FALSE
COG2412,Mean_Oxygen,negative,-0.394063595,FALSE
COG0188,sqrt_iron,negative,-0.305211482,FALSE
COG1486,Mean_Temperature,positive,0.622957193,TRUE
COG0326,Absolute_Latitude,negative,-0.122827753,FALSE
COG2097,size_fraction,positive,NA,NA
COG1206,log_NO2NO3,negative,-0.532059343,FALSE
COG3310,log_depth,positive,0.403039047,FALSE
COG3315,Mean_Temperature,negative,-0.791898429,TRUE
COG1942,log_PO4,negative,-0.703758688,TRUE
COG0111,Mean_Oxygen,negative,-0.031513695,FALSE
COG3748,Mean_Oxygen,negative,-0.084665531,FALSE
COG1554,Absolute_Latitude,negative,0.086959776,FALSE
COG3026,log_PO4,positive,0.422366588,FALSE
COG4551,log_PO4,positive,0.432865859,FALSE
COG1017,log_PO4,positive,0.423922882,FALSE
COG1274,Absolute_Latitude,positive,-0.012854944,FALSE
COG2909,log_PO4,positive,0.490636504,FALSE
COG0370,sqrt_iron,positive,0.279989797,FALSE
COG1018,log_PO4,positive,0.641038937,TRUE
COG2141,Mean_Oxygen,negative,-0.367038696,FALSE
COG0767,sqrt_iron,negative,-0.119066591,FALSE
COG4307,log_NO2NO3,negative,-0.338745961,FALSE
COG0378,log_NO2NO3,negative,-0.556519907,FALSE
COG2087,sqrt_iron,negative,-0.058401843,FALSE
COG2306,size_fraction,positive,NA,NA
COG4133,Mean_Oxygen,positive,0.543551892,FALSE
COG5342,log_depth,negative,-0.549735682,FALSE
COG0740,sqrt_iron,negative,-0.028641901,FALSE
COG2342,size_fraction,positive,NA,NA
COG4340,log_PO4,positive,0.120724537,FALSE
COG1679,sqrt_iron,positive,0.056988261,FALSE
COG3499,log_depth,positive,0.308015138,FALSE
COG4804,size_fraction,positive,NA,NA
COG2608,size_fraction,positive,NA,NA
COG2085,size_fraction,positive,NA,NA
COG4420,size_fraction,positive,NA,NA
COG2850,Mean_Oxygen,positive,0.2468956,FALSE
COG0350,log_NO2NO3,positive,0.05069972,FALSE
COG3425,sqrt_iron,positive,-0.03875818,FALSE
COG1387,Mean_Oxygen,negative,-0.347324969,FALSE
COG3257,Mean_Oxygen,positive,0.109827187,FALSE
COG2983,Mean_Oxygen,positive,0.087537382,FALSE
COG0471,sqrt_iron,negative,-0.405716319,FALSE
COG0036,log_NO2NO3,positive,-0.391125481,FALSE
COG1294,log_depth,positive,0.564545409,FALSE
COG0798,size_fraction,positive,NA,NA
COG0855,size_fraction,negative,NA,NA
COG3230,log_PO4,positive,0.483810303,FALSE
COG4452,size_fraction,positive,NA,NA
COG0531,sqrt_iron,positive,-0.169456341,FALSE
COG1793,log_depth,negative,-0.1686449,FALSE
COG4583,log_NO2NO3,positive,-0.201359398,FALSE
COG3707,size_fraction,positive,NA,NA
COG1250,log_depth,positive,0.602078513,TRUE
COG0447,log_NO2NO3,negative,-0.374027946,FALSE
COG1819,sqrt_iron,positive,0.215331426,FALSE
COG0672,Mean_Temperature,negative,-0.66348285,TRUE
COG1309,log_PO4,positive,0.501578744,FALSE
COG4260,Absolute_Latitude,negative,-0.376088513,FALSE
COG1251,log_depth,positive,0.605685317,TRUE
COG2445,Absolute_Latitude,negative,-0.125122221,FALSE
COG5184,Mean_Oxygen,negative,-0.004073117,FALSE
COG0740,log_NO2NO3,negative,-0.671314612,TRUE
COG1101,sqrt_iron,positive,0.609643049,TRUE
COG2206,log_PO4,positive,0.480915198,FALSE
COG3769,log_NO2NO3,negative,-0.776617953,TRUE
COG3976,log_NO2NO3,negative,0.258675349,FALSE
COG2157,log_depth,positive,0.03666341,FALSE
COG4521,Mean_Oxygen,negative,0.306112976,FALSE
COG1782,Mean_Oxygen,negative,-0.422709651,FALSE
COG0506,log_NO2NO3,positive,0.742332678,TRUE
COG2364,log_NO2NO3,positive,-0.360693364,FALSE
COG2406,Mean_Salinity,positive,-0.094360021,FALSE
COG3350,Mean_Oxygen,negative,-0.621647475,TRUE
COG3389,log_depth,positive,0.22433187,FALSE
COG4455,log_depth,positive,0.3929807,FALSE
COG2020,sqrt_iron,negative,-0.247384525,FALSE
COG4387,Mean_Salinity,positive,-0.162502915,FALSE
COG4715,size_fraction,positive,NA,NA
COG3010,sqrt_iron,positive,0.222556724,FALSE
COG3208,Mean_Salinity,positive,0.075030802,FALSE
COG1758,log_depth,negative,-0.639014968,TRUE
COG2851,Absolute_Latitude,negative,-0.25799295,FALSE
COG4969,size_fraction,positive,NA,NA
COG2402,Mean_Salinity,positive,0.142139537,FALSE
COG0856,log_depth,positive,0.141607364,FALSE
COG1206,sqrt_iron,negative,-0.13462902,FALSE
COG3493,size_fraction,positive,NA,NA
COG1791,size_fraction,positive,NA,NA
COG0316,size_fraction,negative,NA,NA
